date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:55:44	4779/4779	---MCZ	200	added ('OK')	text/html	etag:W/%225bfbdd8a-12ab%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/coming-soon-bg-image.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/coming-soon-bg-image.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:45	5139/5139	---MCZ	200	added ('OK')	text/html	etag:W/%225bfbdd8a-1413%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/coming-soon-bg-video.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/coming-soon-bg-video.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:45	4601/4601	---MCZ	200	added ('OK')	text/html	etag:W/%225bfbdd8b-11f9%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/under-maintenance.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/under-maintenance.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:45	176767/176767	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-2b27f%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-bootstrap.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-bootstrap.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:46	157256/157256	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-26648%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-headings.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-headings.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:46	183972/183972	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-2cea4%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-options.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-options.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:46	133248/133248	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-20880%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-actions.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-actions.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:46	148710/148710	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-244e6%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-draggable.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-draggable.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:47	236637/236637	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3be2-39c5d%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-statistics.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-statistics.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:47	182193/182193	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-2c7b1%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-weather.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-weather.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:47	136393/136393	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-214c9%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-charts.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-charts.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:47	129134/129134	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-1f86e%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-interactive.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-interactive.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:48	129382/129382	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-1f966%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-maps.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-maps.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:48	134663/134663	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-20e07%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-social.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-social.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:48	148497/148497	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-24411%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-ecommerce.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/card-ecommerce.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:48	173614/173614	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-2a62e%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-grid.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-grid.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:49	195236/195236	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-2faa4%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-typography.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-typography.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:49	169677/169677	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-296cd%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-text-utilities.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-text-utilities.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:49	138485/138485	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-21cf5%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-syntax-highlighter.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-syntax-highlighter.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:49	263890/263890	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bea-406d2%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-helper-classes.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/content-helper-classes.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:50	173716/173716	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-2a694%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-alerts.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-alerts.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:50	195632/195632	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-2fc30%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-callout.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-callout.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:50	384475/384475	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bf7-5dddb%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-buttons-basic.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-buttons-basic.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:51	166478/166478	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-28a4e%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-buttons-extended.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-buttons-extended.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:51	136179/136179	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-213f3%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-carousel.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-carousel.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:51	197284/197284	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-302a4%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-collapse.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-collapse.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:51	160150/160150	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-27196%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-dropdowns.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-dropdowns.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:52	149188/149188	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-246c4%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-list-group.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-list-group.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:52	285472/285472	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdf-45b20%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-modals.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-modals.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:52	200750/200750	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3be6-3102e%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-pagination.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-pagination.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:52	142426/142426	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-22c5a%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-navs-component.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-navs-component.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:53	260978/260978	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bec-3fb72%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-tabs-component.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-tabs-component.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:53	209874/209874	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3beb-333d2%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-pills-component.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-pills-component.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:53	147357/147357	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-23f9d%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-tooltips.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-tooltips.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:53	146937/146937	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-23df9%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-popovers.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-popovers.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:53	167316/167316	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-28d94%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-badges.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-badges.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:54	159277/159277	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-26e2d%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-pill-badges.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-pill-badges.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:54	136341/136341	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-21495%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-progress.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-progress.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:55	255549/255549	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bea-3e63d%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-media-objects.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-media-objects.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:55	148900/148900	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-245a4%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-scrollable.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-scrollable.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:55	152408/152408	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-25358%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-loaders.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/component-loaders.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:55	132375/132375	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-20517%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-sweet-alerts.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-sweet-alerts.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:56	137300/137300	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-21854%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-tree-views.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-tree-views.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:56	134785/134785	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-20e81%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-toastr.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-toastr.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:56	133304/133304	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-208b8%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-ratings.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-ratings.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:57	138488/138488	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-21cf8%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-context-menu.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-context-menu.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:57	158391/158391	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-26ab7%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-noui-slider.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-noui-slider.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:57	142542/142542	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-22cce%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-date-time-dropper.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-date-time-dropper.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:58	150076/150076	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-24a3c%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-lists.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-lists.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:58	144561/144561	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-234b1%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-toolbar.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-toolbar.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:58	133876/133876	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-20af4%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-unslider.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-unslider.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:59	138565/138565	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-21d45%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-knob.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-knob.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:59	126624/126624	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-1eea0%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-long-press.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-long-press.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:59	130797/130797	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-1feed%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-offline.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-offline.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:55:59	135787/135787	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-2126b%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-zoom.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/ex-component-zoom.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:56:00	232637/232637	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bde-38cbd%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/icons-feather.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/icons-feather.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:56:00	371276/371276	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bf8-5aa4c%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/icons-font-awesome.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/icons-font-awesome.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:56:00	142607/142607	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-22d0f%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/icons-meteocons.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/icons-meteocons.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:56:01	195016/195016	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-2f9c8%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/icons-simple-line-icons.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/icons-simple-line-icons.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:56:01	154392/154392	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdb-25b18%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/animation.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/animation.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:56:01	213087/213087	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bdd-3405f%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/form-inputs.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/form-inputs.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
13:56:01	174311/174311	---MCZ	200	added ('OK')	text/html	etag:W/%225d6e3bda-2a8e7%22	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/form-input-groups.html	C:/Users/Bill/Desktop/Admin/admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/form-input-groups.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/vertical-menu-template/dashboard-fitness.html)
